"battle-pieces" "chapman-iliad" "chapman-odyssey" "confidence-man" "hawthorne-and-his-mosses" "israel-potter" "milton-complete" "moby-dick" "piazza-tales" "pierre" "shakespeare-complete"
"think" 0.0358411260630152 0.0307239252423132 0.0233176586849951 0.161412735571732 0 0.0413121978089234 0.0331543936625729 0.0567113952409297 0.0561973150171714 0.0572287001931469 0.125341932259531
"pierre" 0 0 0 0 0 0 0 0 0 0.991747361301693 0
"might" 0.0358411260630152 0.0852154152947178 0.0949361817889086 0.13148189718757 0.0566652500354158 0.0780341514168554 0.122741797814632 0.0857701266866953 0.137371214486419 0.0864933764282788 0.0552940019299733
"ever" 0.0358411260630152 0.0846357185920326 0.127136758068187 0.0555858427134443 0.113330500070832 0.0321317094069404 0.062781724169553 0.0909257080722344 0.0512019981267562 0.104702508307916 0.073636723724051
"tell" 0.0488742628132026 0.0220284747020359 0.0605148761110587 0.0812408470427263 0.0424989375265618 0.0351918722076014 0.0338598062936915 0.0613982874096016 0.0362160474555105 0.0624313093016148 0.12454442261631
"death" 0.0912319572513115 0.146663265779344 0.117698658124261 0.0117585436509209 0 0.0137707326029745 0.11850932202792 0.0365577589156406 0.0287230721198876 0.0299150023736904 0.0889223252191158
"day" 0.114039946564139 0.0568102768631452 0.0810566230478401 0.0491720916311238 0.155829437597393 0.105575616622804 0.114276846241209 0.0745215854818828 0.107399313143928 0.0715358752414336 0.0761621709275835
"tis" 0.0814571046886709 0.0544914900524046 0.0421938585728482 0 0 0 0.0077595389423043 0.0121859196385469 0.00499531689041524 0.0162581534639622 0.164021149955738
"s" 0.00325828418754684 0.00115939340537031 0.745054713220557 0.00106895851372008 0 0.0015300814003305 0.00846495157342287 0.00609295981927344 0.00374648766781143 0.0052026091084679 0.00917136089703885
"whom" 0.0293245576879215 0.159416593238418 0.157671787298538 0.0363445894664828 0.113330500070832 0.0336617908072709 0.217972503015639 0.0206223255421563 0.0374648766781143 0.0299150023736904 0.047717660319376
"many" 0.0521325470007494 0.0944905625376803 0.0977120935371223 0.0545168841997242 0.169995750106247 0.0612032560132199 0.0846495157342287 0.0778024099999531 0.07867624102404 0.0702352229643166 0.0620728338973499
"speak" 0.0423576944381089 0.0202893845939804 0.0210969292864241 0.0502410501448439 0.0141663125088539 0.015300814003305 0.01975155367132 0.0234344608433594 0.032469559787699 0.0585293524702638 0.137570413455583
"after" 0.110781662376592 0.0469554329174976 0.0532975055657031 0.12399918759153 0.113330500070832 0.133117081828753 0.0670141999562644 0.124202642469805 0.147361848267249 0.074787505934226 0.0470530689500254
"till" 0.0619073995633899 0.0886935955108287 0.0993776405860505 0.0342066724390426 0.0424989375265618 0.0703837444152029 0.131912162019173 0.0571800844577969 0.0449578520137371 0.0500751126690035 0.0664591369350641
"eyes" 0.0651656837509368 0.0869545054027733 0.083277352446411 0.0309997968978824 0.0708315625442697 0.021421139604627 0.0613708989073158 0.0731155178312813 0.0499531689041524 0.0806404411812524 0.0760292526537133
"look" 0.0553908311882962 0.0220284747020359 0.027759117482137 0.0929993906936472 0.0283326250177079 0.0734439072158639 0.0317435684003358 0.0867075051204297 0.0462066812363409 0.0663332661329657 0.0960999120081027
"mine" 0.00977485256264051 0.0492742197282382 0.0571837820132022 0.0192412532469615 0.0708315625442697 0.00918048840198299 0.0472626462849444 0.0210910147590234 0.0187324383390571 0.0208104364338716 0.125474850533401
"night" 0.117298230751686 0.0515930065389788 0.0638459702089151 0.0342066724390426 0.0141663125088539 0.107105698023135 0.107222719930023 0.0609295981927344 0.0499531689041524 0.0604803308859393 0.0747000699150121
"world" 0.0260662735003747 0.0191299911886101 0.0249832057339233 0.0897925151524869 0.212494687632809 0.0260113838056185 0.104401069405549 0.0717094501806797 0.0287230721198876 0.156078273254037 0.0721746227114796
"off" 0.0456159786256557 0.0921717757269397 0.0755047995514127 0.0716202204192455 0.0566652500354158 0.108635779423465 0.0571384231206044 0.0993621139758438 0.0874180455822666 0.0513757649461205 0.0551610836561032
"st" 0.00325828418754684 0.128692667996104 0.0677322466564143 0.0203102117606816 0 0.0168308954036355 0.155896191477205 0.0299961098795 0.0137371214486419 0.0247123932652225 0.0792192912265964
"fair" 0.0293245576879215 0.104345406483328 0.119919387522832 0.0213791702744017 0 0.021421139604627 0.0902928167831773 0.0154667441566172 0.00749297533562285 0.0214607625724301 0.0883906521236353
"away" 0.0553908311882962 0.0353614988637945 0.0349764880274926 0.0673443863643652 0.0424989375265618 0.0810943142175164 0.00705412631118573 0.0843640590360938 0.0824227286918514 0.0663332661329657 0.0905173445055573
"ye" 0.00651656837509368 0.0869545054027733 0.0732840701528417 0.0288618798704422 0 0.0856845584185079 0.0938198799387702 0.217003107409508 0.00624414611301904 0.0448725035605356 0.0324320588243113
"father" 0.00651656837509368 0.0446366461067569 0.131023034515687 0.0149654191920812 0.0141663125088539 0.0229512210049575 0.0606654862761973 0.00984247355421094 0.00124882922260381 0.0897450071210712 0.0897198348623365
"last" 0.114039946564139 0.0602884570792561 0.0410834938735628 0.103688975830848 0.0141663125088539 0.114756105024787 0.0719520883740944 0.129358223855344 0.133624726818608 0.100800551476565 0.03110287608561
"while" 0.0977485256264051 0.0301442285396281 0.0566285996635595 0.107964809885728 0.113330500070832 0.134647163229084 0.145315002010426 0.115297547349328 0.1311270683734 0.0786894627655769 0.024855717213714
"hear" 0.0260662735003747 0.0492742197282382 0.0699529760549853 0.0406204235213631 0.0424989375265618 0.0137707326029745 0.052905947333893 0.0295274206626328 0.0199812675616609 0.0201601102953131 0.10394209016644
"head" 0.0390994102505621 0.0944905625376803 0.0644011525585579 0.0566548012271644 0.0141663125088539 0.0443723606095844 0.0698358504807387 0.129358223855344 0.05245082734936 0.0377189160363922 0.0510406171661292
"without" 0.0521325470007494 0.0498539164309233 0.0438594056217765 0.112240643940609 0.141663125088539 0.0948650468204909 0.0931144673076516 0.0731155178312813 0.119887605369966 0.102101203753682 0.0418692562690904
"over" 0.110781662376592 0.0191299911886101 0.0260935704332088 0.112240643940609 0.127496812579686 0.134647163229084 0.0656033746940273 0.188881754397477 0.124882922260381 0.106003160585033 0.0179439669724673
"far" 0.107523378189046 0.118258127347772 0.118809022823546 0.0438272990625234 0.141663125088539 0.0581430932125589 0.0571384231206044 0.0745215854818828 0.0636902903527942 0.0884443548439542 0.0304382847162594
"nothing" 0.0325828418754684 0.0289848351342578 0.029979846880708 0.0876545981250468 0.0849978750531237 0.0474325234102454 0.0338598062936915 0.0534305707228594 0.0799250702466438 0.0877940287053958 0.076693844023064
"against" 0.0456159786256557 0.0620275471873116 0.0383075821253491 0.0791029300152861 0.0424989375265618 0.0826243956178469 0.0853549283653473 0.0628043550602031 0.0549484857945676 0.0448725035605356 0.0638007714576615
"since" 0.0228079893128279 0.115359643834346 0.134354128613543 0.0694823033918054 0.0424989375265618 0.0474325234102454 0.0648979620629087 0.0304647990963672 0.0424601935685295 0.0383692421749507 0.0493126796058176
"art" 0.00651656837509368 0.0440569494040718 0.055518234964274 0.00748270959604058 0.0141663125088539 0.00612032560132199 0.082533277840873 0.0192162578915547 0.00874180455822666 0.0487744603918865 0.0972961764729339
"true" 0.0456159786256557 0.0289848351342578 0.0394179468246346 0.0940683492073673 0.127496812579686 0.0290715466062795 0.0451464083915887 0.0407759618674453 0.0399625351233219 0.0325163069279244 0.0898527531362067
"th" 0.00977485256264051 0.212748689885452 0.215965934011026 0 0 0.00612032560132199 0.256064785096042 0.00468689216867188 0 0.000650326138558487 0.00279128375127269
"mind" 0.0456159786256557 0.104345406483328 0.126026393368902 0.0833787640701664 0.113330500070832 0.0413121978089234 0.0514951220716558 0.037495137349375 0.0661879487980019 0.0793397889041354 0.0386792176962073
"doth" 0 0.0985484394564764 0.110481287578905 0 0 0 0.0359760441870472 0 0.00249765844520762 0.0149575011868452 0.0930427917090897
"part" 0.0228079893128279 0.0643463339980522 0.0549630526146313 0.0630685523094849 0.0708315625442697 0.0627333374135504 0.0719520883740944 0.0693660040963438 0.084920387137059 0.050725438807562 0.055958593299324
"even" 0.101006809813952 0.00869545054027733 0.0466353173699902 0.0758960544741259 0.184162062615101 0.0443723606095844 0.0105811894667786 0.0885822619878984 0.0799250702466438 0.074787505934226 0.0676554013998953
"thought" 0.0553908311882962 0.041158465890646 0.0610700584607014 0.0855166810976066 0.0283326250177079 0.0780341514168554 0.0634871368006716 0.0698346933132109 0.128629409928192 0.102101203753682 0.0397425638871683
"things" 0.0228079893128279 0.0359411955664796 0.0771703466003409 0.0673443863643652 0.184162062615101 0.0351918722076014 0.117098496765683 0.0618669766264688 0.0599438026849828 0.122261314048996 0.0361537704926749
"every" 0.146622788439608 0.00695636043222186 0.0233176586849951 0.0534479256860041 0.0991641875619776 0.0474325234102454 0.0423247578671144 0.108735898313188 0.0686856072432095 0.0799901150426939 0.0603448963370382
"set" 0.0325828418754684 0.11130176691555 0.132688581564615 0.0267239628430021 0.0141663125088539 0.0351918722076014 0.067719612587383 0.0351516912650391 0.0349672182329066 0.0214607625724301 0.0514393719877396
"came" 0.0847153888762178 0.0788387515651811 0.0799462583485546 0.0534479256860041 0.0424989375265618 0.0994552910214823 0.0620763115384344 0.0609295981927344 0.0761785825788323 0.0689345706871996 0.0380146263268567
"sweet" 0.0162914209377342 0.0452163428094421 0.0510767761671321 0.0181722947332414 0.0283326250177079 0.00918048840198299 0.0641925494317901 0.0121859196385469 0.00874180455822666 0.0793397889041354 0.0861310414678431
"its" 0.0912319572513115 0.000579696702685155 0.00055518234964274 0.122930229077809 0.0991641875619776 0.117816267825448 0.00282165052447429 0.176227145542063 0.223540430846082 0.183391971073493 0.00279128375127269
"earth" 0.00977485256264051 0.118258127347772 0.113257199327119 0.00213791702744017 0.0283326250177079 0.015300814003305 0.188345172508659 0.0201536363252891 0.02622541367468 0.0409705467291847 0.0340270781107528
"has" 0.101006809813952 0.00289848351342578 0 0.117585436509209 0.509987250318742 0.0612032560132199 0.00564330104894858 0.136857251325219 0.084920387137059 0.07738881048846 0.0483822516887267
"put" 0.00325828418754684 0.0788387515651811 0.0977120935371223 0.0769650129878459 0.0141663125088539 0.0535528490115674 0.0218677915646758 0.0342143128313047 0.0362160474555105 0.0442221774219771 0.0579523674073759
"sea" 0.0619073995633899 0.0440569494040718 0.0904947229917666 0.00855166810976066 0 0.0673235816145419 0.0493788841783001 0.179507970060133 0.0799250702466438 0.0201601102953131 0.0265836547740256
"thing" 0.0619073995633899 0.0133330241617586 0.0194313822374959 0.0833787640701664 0.0991641875619776 0.0198910582042965 0.0169299031468457 0.0881135727710313 0.0412113643459257 0.133967184543048 0.0572877760380253
"poor" 0.0293245576879215 0.0266660483235171 0.0516319585167748 0.0823098055564464 0.0283326250177079 0.0963951282208213 0.0077595389423043 0.052493192289125 0.0437090227911333 0.049424786530445 0.0705796034250381
"house" 0.0260662735003747 0.0231878681074062 0.139905952109971 0.00748270959604058 0.0424989375265618 0.0734439072158639 0.0232786168269129 0.0159354333734844 0.0536996565719638 0.0923463116753052 0.0583511222289863
"name" 0.0684239679384836 0.0382599823772202 0.0649563349082006 0.0235170873018418 0.0708315625442697 0.0504926862109064 0.0493788841783001 0.0318708667469688 0.0374648766781143 0.0422711990063017 0.0728392140808303
"once" 0.0228079893128279 0.026086351620832 0.0355316703771354 0.0598616767683246 0.0566652500354158 0.0902748026194994 0.0888819915209402 0.0698346933132109 0.0724320949110209 0.0851927241511618 0.0450592948419735
"best" 0.0325828418754684 0.0724620878356444 0.0644011525585579 0.0619995937957648 0.0566652500354158 0.0504926862109064 0.0860603409964659 0.0309334883132344 0.0349672182329066 0.0468234819762111 0.0510406171661292
"place" 0.0684239679384836 0.0701433010249038 0.0571837820132022 0.0374135479802029 0.0424989375265618 0.0336617908072709 0.0917036420454145 0.0520245030722578 0.0599438026849828 0.0370685898978338 0.0482493334148565
"done" 0.0553908311882962 0.048694523025553 0.0538526879153458 0.0309997968978824 0.0566652500354158 0.0336617908072709 0.0239840294580315 0.0346830020481719 0.05245082734936 0.0305653285122489 0.0739025602717913
"stand" 0.0456159786256557 0.085795111997403 0.0471904997196329 0.0224481287881217 0.0283326250177079 0.0107105698023135 0.0430301704982329 0.0473376109035859 0.032469559787699 0.0383692421749507 0.0631361800883109
"whale" 0 0.00115939340537031 0.00055518234964274 0 0 0.003060162800661 0 0.455097229578039 0.00124882922260381 0 0.000930427917090898
"another" 0.0293245576879215 0.0492742197282382 0.0444145879714192 0.0705512619055255 0.0566652500354158 0.0887447212191689 0.0282165052447429 0.0529618815059922 0.0711832656884171 0.0513757649461205 0.0493126796058176
"therefore" 0.00325828418754684 0.0492742197282382 0.0771703466003409 0.0171033362195213 0.0141663125088539 0.00918048840198299 0.0493788841783001 0.0314021775301016 0.00749297533562285 0.0409705467291847 0.0675224831260251
"duke" 0 0.00579696702685155 0.0027759117482137 0 0 0.00612032560132199 0 0.0037495137349375 0.00124882922260381 0.00130065227711697 0.123613994699219
"queen" 0 0.0394193757825905 0.0582941467124877 0.00320687554116025 0.0283326250177079 0.0015300814003305 0.0119920147290157 0.00609295981927344 0.00249765844520762 0.00455228296990941 0.098492440937765
"lady" 0.0293245576879215 0.00579696702685155 0.00222072939857096 0.012827502164641 0 0.0504926862109064 0.0169299031468457 0.0037495137349375 0.00249765844520762 0.0351176114821583 0.106600455643843
"act" 0.00651656837509368 0.0173909010805547 0.0216521116360669 0.0299308383841623 0 0.021421139604627 0.0169299031468457 0.0135919872891484 0.0362160474555105 0.0221110887109886 0.0966315851035832
"gods" 0.00325828418754684 0.133909938320271 0.131578216865329 0.00106895851372008 0.0141663125088539 0 0.0733629136363316 0.0121859196385469 0.00124882922260381 0.0149575011868452 0.0437301121032722
"call" 0.0456159786256557 0.0278254417288874 0.0799462583485546 0.0438272990625234 0.0283326250177079 0.027541465205949 0.0444409957604701 0.0257779069276953 0.0299719013424914 0.0331666330664828 0.0655287090179732
"fear" 0.0293245576879215 0.0840560218893475 0.0644011525585579 0.0181722947332414 0 0.018360976803966 0.0564330104894858 0.0154667441566172 0.0137371214486419 0.0156078273254037 0.0664591369350641
"high" 0.0260662735003747 0.101446922969902 0.0738392525024844 0.0138964606783611 0.0566652500354158 0.027541465205949 0.165066555681746 0.0473376109035859 0.0337183890103028 0.0208104364338716 0.0264507365001555
"soul" 0.0162914209377342 0.0463757362148124 0.0560734173139168 0.0299308383841623 0.0849978750531237 0.0397821164085929 0.0345652189248101 0.0370264481325078 0.0287230721198876 0.115107726524852 0.0487810065103371
